ZT_4_1,ZT_4_2,ZT_4_3,ZT_8_1,ZT_8_2,ZT_8_3,ZT_12_1,ZT_12_2,ZT_12_3,ZT_16_1,ZT_16_2,ZT_16_3,ZT_20_1,ZT_20_2,ZT_20_3,ZT_24_1,ZT_24_2,ZT_24_3
1118.663,1035.883,1106.448,1207.272,1092.146,1042.437,1195.093,1286.263,1164.418,1404.784,1154.391,1206.938,1204.729,1173.489,1107.473,2096.473,1263.655,878.91
27.295,20.118,26.596,30.072,23.424,32.565,29.39,46.207,41.584,43.394,28.397,36.869,38.336,57.11,26.37,39.873,50.646,22.661
6109.209,5420.048,7334.066,7548.857,5647.292,6774.657,5755.338,6451.06,7550.193,6217.498,6005.525,6560.191,5199.445,5561.467,5923.821,8410.628,5975.731,4004.288
0.0,0.0,0.0,0.0,1.001,0.0,0.0,1.002,1.001,0.0,0.0,0.0,0.0,0.0,3.007,1.0,0.0,1.001
3254.531,2857.828,3507.578,4118.501,4287.217,3551.961,3926.96,4577.206,4512.476,3817.989,4594.882,3615.406,3145.792,4115.541,3291.982,4989.287,4420.2,2287.953
4068.995,3366.234,4242.803,4847.078,4971.433,4068.937,4245.11,5432.015,4306.623,3708.038,4561.55,3946.593,3652.383,4348.855,3713.182,5786.922,4898.687,2794.025
3111.838,2659.295,3037.24,3384.845,3749.234,2720.1,3514.884,4641.039,2985.658,2926.151,3775.664,2914.724,3249.335,3775.579,3082.243,5078.319,4426.413,2650.891
2529.503,2257.763,2433.36,2272.447,3290.106,1913.0,2157.869,3013.531,1670.493,1699.0,2387.529,1757.793,2178.903,2659.642,1752.257,2748.491,2724.964,1465.019
2691.692,1887.162,3076.962,2651.987,2905.175,2606.101,2516.11,3103.443,3032.595,2127.521,2752.332,2407.123,2043.525,2691.431,2306.043,2891.226,3059.439,1487.008
1361.737,1244.84,1400.058,1211.597,1538.265,1134.963,1281.679,1955.705,1162.007,1033.989,1456.558,1275.093,1333.595,1553.482,1266.246,1888.0,1866.299,1089.714
384.021,248.373,371.001,336.067,363.0,330.001,358.001,450.71,356.019,304.002,440.393,380.025,456.0,520.208,388.0,571.999,590.24,314.016
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,4.0,5.0,6.0,1.0,3.0,4.0,2.0,7.0,1.0,8.0,4.0,1.0,2.0,3.0,10.0,5.0,4.0
1006.301,1056.566,1094.432,965.079,914.451,851.001,884.492,954.046,832.003,789.855,836.283,788.816,712.221,786.171,680.0,983.633,774.649,456.003
1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.001,2.0,0.0,2.0,2.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84.677,124.072,94.699,65.839,61.0,59.631,60.0,53.663,37.0,57.0,37.542,45.0,41.747,42.05,29.0,61.234,57.035,21.306
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227.02,196.185,241.0,402.032,386.007,331.001,434.001,584.13,488.028,427.005,442.0,369.001,322.083,354.012,287.0,593.0,450.035,285.013
579.453,509.242,465.0,501.11,510.059,407.001,436.0,500.455,361.005,481.999,423.001,364.0,415.438,451.953,296.009,607.078,428.018,265.999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0
128.044,170.0,120.0,104.0,192.146,99.0,165.0,329.293,84.0,106.007,230.0,125.0,184.0,244.245,94.0,249.0,305.863,140.0
135.035,138.004,197.0,106.0,117.232,117.0,183.14,249.574,179.083,225.001,268.015,206.0,235.0,255.157,215.0,424.0,235.178,232.999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
441.002,386.996,340.713,529.39,489.502,329.443,520.109,553.835,300.435,538.171,500.827,340.686,510.321,482.223,273.709,656.956,483.575,268.495
180.147,136.043,172.974,220.472,205.213,184.047,241.887,224.319,209.101,199.142,234.798,181.457,171.039,239.091,115.425,223.937,181.973,89.09
57.36,37.512,49.043,22.427,56.959,50.12,34.073,58.913,8.009,28.008,34.338,15.815,22.075,29.949,39.426,55.79,45.332,38.37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57.031,38.343,38.406,44.71,42.794,44.389,53.138,82.799,42.467,33.679,52.036,49.491,38.622,72.05,34.44,56.444,59.3,22.809
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
456.328,312.893,396.001,384.044,394.0,334.0,514.025,656.034,467.0,800.515,684.017,653.407,655.335,711.238,527.055,800.011,554.184,442.087
1607.926,1352.463,1677.274,1449.999,1977.388,1332.999,1777.424,2685.683,1391.625,1755.062,2341.203,1801.132,1870.335,2327.981,1528.37,2280.0,2146.285,1287.02
2039.638,1698.832,2687.315,2343.403,1861.723,2547.485,2089.412,2596.482,2877.374,1993.704,2047.283,2384.208,2077.211,1952.425,2509.637,3389.986,2460.496,1661.714
2056.197,1582.649,2617.704,2254.426,2165.838,2303.006,2016.261,2528.863,2947.285,1835.414,2265.579,2387.955,1905.79,2088.207,2386.007,2888.882,2619.396,1566.214
2137.349,1692.314,2597.768,2555.473,2334.879,2507.033,2376.257,3019.744,3012.442,1965.64,2354.257,2483.562,2087.481,2247.224,2474.056,3361.507,2804.522,1621.94
494.028,370.345,570.0,596.865,495.778,559.688,538.152,681.496,786.562,625.522,582.139,673.213,509.012,579.1,572.03,934.235,645.416,441.327
889.09,703.552,1155.03,1138.708,873.688,1239.114,983.91,1137.273,1421.562,990.783,1104.406,1107.188,895.436,953.666,1112.246,1388.352,1161.066,727.874
23.0,18.0,33.0,16.0,13.0,16.0,14.0,29.0,20.0,17.0,13.0,18.0,26.0,23.0,31.0,41.0,29.0,29.0
2307.998,2257.005,2340.291,2574.08,2444.818,2284.921,1964.959,2271.524,1983.776,1817.23,1899.296,1752.922,1703.042,2051.903,1690.079,2624.81,2353.112,1116.391
1455.278,1166.822,1616.835,1706.821,1391.345,1456.929,1217.952,1287.412,1456.47,1128.487,1225.772,1186.046,927.139,1148.314,1040.184,1456.001,1297.793,667.803
2873.11,2675.38,3244.511,3035.811,3898.943,2641.881,3253.896,4597.255,2923.286,2844.026,3139.343,3181.834,3439.371,3508.722,3383.107,5280.347,3867.882,3058.526
7.0,4.0,6.0,3.0,20.0,1.0,2.0,3.0,1.0,3.0,9.0,0.0,4.0,6.0,0.0,3.0,4.0,1.0
2233.913,1655.346,2017.003,2986.519,2526.08,2261.402,2490.314,2809.283,2047.255,2226.124,2388.636,2024.407,1956.076,2128.848,1589.675,2880.245,2398.352,1351.621
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277.114,1056.397,1245.226,1183.023,1419.391,978.999,1221.093,1476.235,923.123,1014.0,1330.133,932.27,1016.618,1247.444,929.483,1609.758,1419.708,806.969
1604.315,1387.527,1644.223,1890.26,1668.537,1511.0,1450.604,1636.392,1533.895,1397.531,1586.807,1328.11,1179.161,1545.902,1297.76,2110.898,1702.38,985.567
1570.162,1256.177,1485.368,1474.533,1659.067,1246.999,1216.621,1415.676,1303.385,1196.064,1537.408,1278.58,1123.899,1477.201,1033.005,1676.131,1484.974,814.41
2618.111,2239.493,2830.084,2734.53,2856.557,2310.263,2965.569,4170.826,2779.468,2736.702,3353.545,2969.116,3144.389,3442.213,3062.526,4835.22,3791.997,2622.124
2228.628,1860.987,2414.202,3257.11,2767.61,2823.432,2996.116,3134.381,3437.441,2891.493,3457.607,2955.152,2253.185,2710.109,2309.081,2929.343,2566.62,1453.997
1203.404,1073.065,1248.69,1454.427,1299.247,1277.623,1183.196,1257.714,1364.965,1301.555,1402.273,1279.552,1016.25,1135.468,1092.192,1688.864,1247.95,823.986
978.956,975.459,915.364,840.772,1008.627,674.297,768.991,974.052,601.0,646.071,872.004,610.003,665.538,831.213,646.594,1145.763,961.2,597.427
1161.752,969.163,1352.037,1468.464,1481.434,1274.959,1274.375,1867.474,1176.776,1213.705,1454.142,1116.423,1427.16,1609.689,1230.785,2220.906,1694.378,1105.483
1298.347,1197.136,1621.939,1484.199,1150.801,1407.192,1177.436,1313.694,1317.494,1204.034,1213.355,1245.631,1108.539,1131.247,1146.003,1665.249,1215.906,848.344
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
4.0,1.0,1.0,9.01,5.0,13.0,4.0,5.0,11.0,10.0,8.0,4.0,4.0,3.0,8.0,7.0,13.0,1.0
8.0,14.0,9.0,3.0,6.0,3.0,7.0,6.0,2.0,5.0,3.0,4.0,3.0,8.0,2.0,6.0,17.0,3.0
7732.037,4527.513,5236.317,7573.839,13278.588,5662.333,10301.611,8893.058,4533.154,9852.666,12855.811,6515.583,10111.878,14036.186,5442.573,11473.16,14991.349,4586.19
108.012,113.0,105.999,29.0,26.0,19.0,21.0,18.0,11.0,20.0,12.0,40.0,39.007,21.0,32.0,59.001,18.0,55.0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,16.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,9.0,2.0,2.0,7.0,1.0,3.0,2.0,1.0
4659.151,3626.794,3516.02,2531.687,4558.166,2179.0,2968.402,4111.086,1736.04,2252.629,2578.311,2404.775,3003.151,3612.566,1926.471,3315.603,3585.849,1765.125
73413.943,59991.18,52817.259,54950.17,84320.795,39395.992,63168.158,74396.319,28917.844,48930.913,67549.258,39148.815,58582.955,77515.957,36349.478,70624.524,88221.546,33342.64
595.273,595.439,420.019,299.0,408.118,210.0,329.0,506.0,136.0,205.0,221.0,191.0,267.0,283.0,153.918,287.0,295.03,151.028
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368.01,292.303,227.002,170.0,510.798,109.0,200.001,258.013,106.005,240.0,286.013,198.0,275.084,390.265,196.0,463.999,372.0,240.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0
10.0,4.0,1.0,0.0,9.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,8.0,1.0
10.0,15.0,4.0,2.0,9.0,2.0,1.0,4.0,2.002,6.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2772.266,2240.284,1927.001,1829.034,4354.816,1510.011,2320.032,2840.352,1449.257,1754.74,2541.914,1593.724,1774.398,2987.043,1007.005,1916.016,2621.319,926.24
5.0,3.0,4.0,0.0,5.0,2.0,8.0,3.0,0.0,3.0,1.0,2.0,6.0,3.0,2.0,5.0,3.0,5.0
11.0,6.0,7.0,7.0,9.0,2.0,10.0,16.0,1.0,11.0,9.0,3.0,4.0,7.0,5.0,9.0,8.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17559.866,14182.264,12687.924,11259.567,11985.854,8818.541,11508.389,12670.067,5409.384,7279.19,8017.581,6924.638,8110.353,7950.321,5517.49,9706.383,8886.983,4801.666
25106.176,21645.295,18967.386,15780.818,17749.006,12456.707,19571.53,24241.454,8542.016,13143.305,13793.502,12029.603,15781.423,15154.74,10396.104,18164.597,17204.488,9528.19
57.053,38.021,32.0,45.0,129.0,41.0,54.0,57.0,51.0,80.0,119.001,54.999,58.0,121.999,50.0,95.0,118.0,46.0
746.21,463.073,431.001,592.0,1259.093,417.003,691.055,716.647,346.007,583.0,1046.171,510.007,698.001,1210.628,458.0,1073.001,1436.259,482.003
6132.225,4658.787,4150.153,4188.598,6552.516,3265.616,5237.319,4895.704,3010.499,4307.672,5476.912,3715.346,4534.352,6095.075,2754.017,5178.015,5569.664,2357.676
6483.483,5441.578,4715.264,4599.38,6564.451,3304.176,5303.606,5902.886,2909.28,4264.134,5357.323,3476.903,4493.082,5742.979,3138.929,5309.197,5291.957,2464.645
9.0,9.0,4.0,6.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,6.0,10.0,5.0,5.0,6.0,6.0,4.0
63.0,40.0,42.0,67.0,60.0,52.0,53.0,79.0,49.0,64.0,72.0,46.0,58.0,73.0,47.0,83.0,61.001,39.0
219.0,224.001,70.0,111.0,174.0,58.0,126.0,167.0,42.0,87.0,126.0,52.002,87.007,135.067,40.0,75.0,107.0,33.0
365.0,355.175,238.0,209.0,499.112,187.001,263.0,350.906,111.0,213.0,300.001,139.0,245.775,319.985,171.0,298.009,351.966,164.118
43.001,40.004,24.0,28.0,55.0,18.0,31.0,48.0,7.0,23.0,20.0,11.0,22.0,30.0,1.0,38.0,27.0,8.0
3.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,7.0,2.0,5.0,3.0,1.0,3.0,4.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15611.531,13525.1,9426.808,5446.925,18553.982,3957.051,7624.606,8716.504,3449.634,5831.605,9856.323,5112.865,7936.92,15790.099,3739.642,7909.757,14405.234,3691.753
2958.694,2434.246,3176.569,2477.398,1341.559,2609.464,2555.146,2822.443,1830.248,1872.231,1312.703,2291.144,2270.408,1347.129,1906.016,3197.47,1825.781,1645.133
2.0,10.0,7.0,3.0,4.0,3.0,6.0,7.0,4.0,3.0,7.0,7.0,9.0,4.0,0.0,13.0,6.0,5.0
3.0,1.0,3.0,3.0,5.0,2.0,0.0,2.0,1.0,5.0,2.0,5.0,3.0,3.0,1.0,9.0,8.0,3.0
1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0
0.0,2.0,2.0,0.0,0.0,0.0,2.001,0.0,0.0,2.001,1.001,1.0,0.0,0.0,0.0,2.001,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.003
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0
3.488,5.0,10.468,6.304,10.0,8.0,5.329,11.49,11.774,5.0,6.253,7.315,2.0,6.116,5.482,3.04,4.113,3.451
11381.02,11034.524,10896.752,11270.002,14024.138,8794.093,11664.007,16350.526,7950.606,8697.561,12059.612,9090.638,10588.206,12797.873,8800.842,14543.642,13941.587,7477.824
4.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0
9.0,7.0,7.0,3.0,8.0,6.003,12.0,12.0,10.0,9.0,10.0,19.0,20.0,11.094,10.0,22.0,17.0,2.0
847.588,661.432,962.231,1005.499,848.066,914.422,771.335,961.851,1131.623,737.37,983.654,828.638,722.562,822.411,757.883,1122.165,882.558,570.709
1076.056,960.39,1453.803,1453.799,1014.736,1459.001,1034.23,1158.012,1797.402,1128.061,1202.893,1384.962,957.003,1055.697,1241.821,1584.718,1124.561,854.24
2543.003,1995.238,2795.047,2604.424,2055.915,2173.0,1961.697,2125.329,2450.055,1980.986,2163.664,2075.137,1677.211,2062.412,1770.025,2707.734,2199.695,1299.421
1255.572,970.285,1597.037,1495.377,1427.7,1446.221,1123.052,1238.582,1782.868,1203.714,1564.742,1466.4,987.928,1388.495,1368.131,1841.664,1645.582,867.043
5.694,7.272,4.605,0.0,0.0,6.781,0.0,13.328,6.117,5.98,4.593,7.659,5.106,0.0,0.0,0.0,0.0,0.0
2805.545,1786.665,2983.527,2652.719,3104.06,2603.308,2935.961,3629.779,3058.678,2346.493,3266.696,2672.006,2523.958,3000.569,2756.17,4015.133,3542.97,2071.932
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008,0.0,0.0
1110.882,886.569,1123.442,1242.0,1387.94,869.0,1061.68,1460.355,980.584,871.999,1194.31,979.633,954.686,1163.908,1021.002,1576.001,1487.671,832.2
1969.905,1414.907,2210.748,2427.54,2059.367,2317.52,1746.338,1820.837,3155.111,1709.758,1975.942,1966.321,1433.403,1683.502,1935.833,2666.878,2219.695,1187.648
1765.626,1698.568,2017.724,2268.176,1939.811,1784.0,1693.115,2346.326,2038.519,1540.631,2151.978,1714.542,1581.415,1949.744,1783.712,2584.997,2265.163,1309.25
1097.181,750.523,1308.992,1490.448,960.39,1415.008,1078.522,1125.941,1600.156,1123.908,1148.164,1322.338,905.207,945.245,1191.0,1602.0,1116.11,639.055
1757.823,1245.203,1999.281,1768.686,1732.322,1658.004,1501.203,1857.725,1757.935,1269.823,1737.345,1637.154,1256.007,1603.557,1516.883,1829.729,1775.103,1019.468
3.0,3.0,2.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0
5097.185,4975.07,5126.514,4240.042,5405.597,3430.015,4078.008,6385.98,3575.728,3263.837,4173.375,3575.945,3791.268,4371.411,3858.869,6207.939,4950.588,3392.529
484.48,344.753,590.687,542.999,806.277,421.0,585.989,914.351,526.001,438.407,646.0,443.338,511.399,616.002,442.0,778.025,592.279,371.996
1902.366,1677.759,2025.139,2309.348,2187.78,1909.356,1908.563,2258.013,2072.601,1914.991,2160.739,1863.099,1578.421,1956.179,1738.467,2710.537,2234.658,1275.133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11567.684,10808.924,10911.121,11731.753,13028.63,9069.591,10245.408,13005.458,8007.37,8627.116,12225.822,8159.677,8681.353,11549.339,7702.138,12894.491,12339.739,6360.366
10854.377,9108.295,10856.158,12309.907,11169.574,10308.205,9188.725,10091.49,10796.436,9074.979,10486.248,9243.617,7800.835,9375.975,7727.773,11644.018,9625.381,5415.012
10981.748,9001.449,12228.224,12592.823,11978.394,11156.927,9932.99,11664.049,11601.837,9844.146,11950.057,10768.338,9294.018,10957.431,9887.696,14070.126,12214.897,7111.876
6662.255,5855.025,6814.425,6129.42,7764.311,4921.626,5970.735,8558.673,5548.272,4610.664,7280.69,5029.751,5316.432,6989.528,5221.992,7906.58,8037.065,4283.658
8659.297,8204.334,8735.291,7930.393,10249.704,6465.037,7485.078,9441.144,5650.502,5643.573,9258.799,5884.63,6435.975,8956.278,5673.681,9393.38,9061.284,4834.597
2517.562,2017.154,2595.818,2579.914,2422.185,2206.683,2000.396,2168.535,2160.684,2156.193,2358.233,2176.839,1989.253,2318.536,2127.738,3377.663,2595.022,1685.462
1772.036,1543.046,2083.514,2064.537,1675.176,1776.462,1701.678,2337.569,1957.347,1434.0,1795.389,1683.362,1505.116,1759.422,1752.356,2507.932,2111.62,1269.255
4986.891,4262.088,5549.581,6560.098,4473.431,5482.256,4361.217,4560.928,6875.945,4737.237,4425.719,5162.81,3826.495,4075.565,4150.064,6120.763,4276.853,2697.236
5004.428,4129.89,6611.438,6223.228,4813.785,6014.416,4964.086,6112.799,6578.296,4641.199,5225.831,5609.833,4137.16,4470.751,5037.352,6393.745,5144.166,3136.244
2377.532,1959.182,3211.851,3003.365,2100.087,3095.949,2355.311,2539.709,3777.462,2372.075,2458.936,2863.286,2047.923,2056.676,2695.999,3523.459,2291.713,1602.568
3084.464,2399.705,3944.018,3583.152,3014.701,3622.487,2933.892,3438.906,4540.999,2827.335,3027.036,3436.591,2650.779,2884.57,3201.204,4062.652,3263.966,1951.588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6835.743,5673.663,7603.696,7379.849,6804.468,6516.697,6656.63,9306.618,7460.74,5863.824,7293.033,6770.669,6051.67,6614.795,6611.149,9689.35,8230.045,4873.533
3189.297,2863.382,3398.535,3323.907,3654.076,2785.076,2948.153,4379.766,3054.28,2630.983,3570.538,2791.054,2725.539,3220.134,2787.859,4248.24,3841.592,2236.778
2109.313,1954.586,2208.001,2088.435,2586.414,1794.054,2304.211,3401.106,2102.222,1980.117,2652.083,2155.109,2178.916,2720.073,2000.634,3304.533,3106.545,1756.656
4090.538,3134.071,4928.598,4711.231,3632.584,4386.029,3654.856,4173.9,5101.217,3702.661,4085.949,4081.889,3108.647,3660.037,3496.525,5052.747,3875.986,2363.84
0.0,0.0,0.0,1.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888.132,1358.729,2200.301,2333.037,2047.839,2163.771,1868.471,2150.732,2451.473,1778.055,2119.722,1788.8,1621.272,1688.42,1900.437,2730.218,2360.426,1067.921
7166.39,5903.177,7920.414,8040.737,7568.491,6819.511,6381.469,7769.892,7861.848,5818.893,8085.796,6801.303,5794.77,7327.604,6606.522,9622.16,8431.284,4843.965
3.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,7.0,0.0,2.0,4.0,0.0,1.0,10.0,0.0
232.008,160.288,214.005,169.999,156.553,122.0,137.0,195.001,154.999,122.999,185.999,161.002,146.086,188.151,143.0,212.99,202.004,94.999
1236.026,1111.111,1325.877,1311.24,1299.253,1120.054,949.596,1065.314,1181.267,1023.0,1212.452,1017.335,773.613,1075.845,891.006,1279.308,1182.469,582.663
1172.013,927.801,1537.727,1501.922,1126.475,1428.038,1248.785,1440.826,1582.707,1331.0,1473.369,1345.28,1208.705,1359.183,1302.293,1977.706,1459.78,882.04
897.127,778.44,1168.227,1161.205,741.237,1125.999,887.382,1025.429,1336.001,934.001,911.384,1099.97,754.7,822.624,995.421,1312.111,935.732,642.267
1615.155,1454.336,1892.221,1563.799,1998.366,1399.999,1642.83,2319.382,1600.18,1426.466,1770.538,1415.901,1620.774,1823.263,1531.022,2362.415,1927.747,1221.108
820.076,797.993,1063.243,1069.794,811.209,1024.999,982.594,1370.499,1382.846,1202.309,1163.421,1383.34,1114.317,1082.619,1330.049,1701.711,1110.092,821.735
738.168,578.71,770.009,796.478,828.296,652.157,722.746,933.309,767.996,545.001,817.385,662.556,578.971,827.812,634.007,932.0,839.178,481.848
793.648,558.061,863.286,845.002,735.168,720.0,818.706,942.573,856.192,802.026,827.024,775.792,685.086,840.386,742.818,1167.0,925.983,513.265
192.0,140.008,233.0,279.999,272.006,205.0,316.0,453.238,263.027,294.0,247.001,289.0,347.0,337.581,334.0,567.0,442.061,315.675
774.251,843.357,836.011,645.455,790.903,605.074,715.001,1086.942,558.022,513.003,693.725,595.083,585.283,695.212,600.404,932.015,818.104,572.015
1757.612,1543.086,2058.818,2124.595,2043.827,1979.847,2156.314,3179.626,2275.438,1867.301,2433.374,2155.447,1996.772,2225.498,2118.079,3067.817,2480.198,1670.885
1.0,3.0,4.0,1.0,3.001,6.0,6.0,10.0,5.0,4.0,5.0,10.0,2.0,5.0,4.0,4.0,3.0,7.0
859.77,992.744,1066.49,793.174,843.045,756.999,858.0,1403.156,815.087,677.248,790.066,798.401,748.019,795.322,753.003,1019.001,830.469,674.293
3541.66,3330.846,3668.461,2747.802,4373.182,2348.68,3022.521,4501.419,2498.856,2329.364,3490.181,2665.896,2923.42,3509.097,2684.699,4095.416,3862.7,2409.909
24664.365,22078.919,25620.403,25051.096,24090.057,21573.006,20110.67,26082.889,19797.125,16194.705,20755.37,17714.778,14873.954,18777.86,15170.678,22663.399,21036.218,11116.019
1817.838,1871.73,1633.18,1654.23,1702.429,1333.001,1502.003,1964.692,1161.128,1179.786,1378.0,1202.309,1244.944,1451.634,1243.106,2111.605,1582.772,1139.569
89.0,145.002,69.0,50.0,55.001,30.0,63.008,126.055,38.0,43.0,35.0,33.004,36.0,38.0,22.0,70.0,53.0,29.0
13.0,24.0,11.0,8.0,69.003,13.0,8.0,19.0,5.0,12.0,27.0,13.0,14.0,50.0,11.0,19.0,33.0,10.999
1033.223,1141.669,1006.395,728.759,1225.896,553.196,964.776,1443.47,666.002,835.0,862.857,800.068,1048.735,1011.584,903.222,1374.499,1181.933,799.943
49.916,20.202,14.51,4.817,3.459,0.0,15.269,19.773,0.0,0.0,3.444,4.606,14.336,3.926,0.0,71.075,10.29,5.39
3.855,2.417,2.914,5.088,10.299,5.602,5.538,13.971,3.786,6.934,3.813,1.276,4.352,3.365,2.474,3.077,4.378,1.323
23661.667,23110.186,26739.049,24643.938,24318.011,21229.784,23132.658,32544.431,21351.822,17617.473,21725.162,19387.327,18889.917,20836.73,19749.991,28124.483,23153.35,14748.402
899.77,900.914,982.64,1065.053,1034.254,824.745,898.289,1142.249,822.811,770.065,903.766,848.579,866.882,935.874,866.371,1432.097,1114.74,726.862
287.695,193.992,254.371,417.022,418.277,330.466,423.782,461.081,376.637,348.935,461.933,346.282,353.806,453.822,312.661,518.241,397.722,253.206
1828.136,1377.162,1932.689,1712.661,1456.934,1542.0,1429.996,1589.073,1647.303,1358.001,1383.711,1432.464,1196.842,1312.097,1293.504,1980.373,1483.012,1003.687
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005,0.0,0.0
726.717,559.348,784.238,785.934,731.594,769.846,651.538,743.54,932.55,606.387,716.541,698.369,567.938,656.194,737.404,1092.529,859.709,545.895
