test,x,y
ADAM33/nlrp3,4.0,7.26535082830579
ADAM33/nlrp3,4.0,7.02458507609767
ADAM33/nlrp3,4.0,7.11788613285073
ADAM33/nlrp3,4.0,6.93022708510627
ADAM33/nlrp3,8.0,7.17077895130292
ADAM33/nlrp3,8.0,7.09980007292958
ADAM33/nlrp3,8.0,6.69909202394248
ADAM33/nlrp3,8.0,6.62369886262299
ADAM33/nlrp3,12.0,7.03064586077403
ADAM33/nlrp3,12.0,6.68247595312032
ADAM33/nlrp3,12.0,6.45558390290913
ADAM33/nlrp3,12.0,6.7162122558397
ADAM33/nlrp3,16.0,7.06071502296929
ADAM33/nlrp3,16.0,6.77782004696386
ADAM33/nlrp3,16.0,6.92905197071947
ADAM33/nlrp3,16.0,6.49384017351725
ADAM33/nlrp3,20.0,6.85224417847863
ADAM33/nlrp3,20.0,6.57982222425021
ADAM33/nlrp3,20.0,5.81876941150214
ADAM33/nlrp3,20.0,6.37999784212681
ADAM33/nlrp3,24.0,6.38742239720348
ADAM33/nlrp3,24.0,6.70248559529136
ADAM33/nlrp3,24.0,5.73729126248781
ADAM33/nlrp3,24.0,6.44125512093043
ADAM33/nlrp3,28.0,6.75451544576346
ADAM33/nlrp3,28.0,6.74208562738798
ADAM33/nlrp3,28.0,6.03957392600454
ADAM33/nlrp3,28.0,6.43224384622811
ADAM33/nlrp3,32.0,6.79169310463625
ADAM33/nlrp3,32.0,6.4274168047084
ADAM33/nlrp3,32.0,5.9678553366915
ADAM33/nlrp3,32.0,5.68248984695516
ADAM33/nlrp3,36.0,6.78756588263727
ADAM33/nlrp3,36.0,6.65624150513364
ADAM33/nlrp3,36.0,5.83485033454314
MAPT/ctrl,4.0,5.62723370444082
MAPT/ctrl,8.0,5.69729997527477
MAPT/ctrl,12.0,5.85299328001714
MAPT/ctrl,12.0,6.12267975195002
MAPT/ctrl,12.0,5.59033348637268
MAPT/ctrl,16.0,5.99998697097011
MAPT/ctrl,16.0,5.77197090162823
MAPT/ctrl,20.0,6.10857347953996
MAPT/ctrl,24.0,5.96316993454116
MAPT/ctrl,24.0,5.89632666073196
MAPT/ctrl,24.0,5.5643926211695
MAPT/ctrl,28.0,5.42764025952205
MAPT/ctrl,32.0,5.83634310776153
MAPT/ctrl,36.0,5.20759397854736
MAPT/ctrl,36.0,5.95940013362025
MAPT/nlrp3,4.0,5.97250692323449
MAPT/nlrp3,4.0,5.40666449008138
MAPT/nlrp3,8.0,5.65692095190345
MAPT/nlrp3,16.0,6.08065281793186
MAPT/nlrp3,16.0,5.85409582884931
MAPT/nlrp3,20.0,5.72265284025262
MAPT/nlrp3,20.0,5.2256297141746
MAPT/nlrp3,20.0,6.23818816698711
MAPT/nlrp3,24.0,6.13881375936141
MAPT/nlrp3,28.0,5.68425902739257
MAPT/nlrp3,32.0,5.84280325601368
MAPT/nlrp3,32.0,5.73162824470878
MAPT/nlrp3,36.0,5.35905722763489
NUTF2/ctrl,4.0,8.82147100214601
NUTF2/ctrl,4.0,8.83754968329878
NUTF2/ctrl,4.0,8.8051306005952
NUTF2/ctrl,4.0,8.62255250079967
NUTF2/ctrl,8.0,8.81428658989561
NUTF2/ctrl,8.0,8.87916672396104
NUTF2/ctrl,8.0,8.8584081911453
NUTF2/ctrl,8.0,8.77666998701598
NUTF2/ctrl,12.0,8.52611090254128
NUTF2/ctrl,12.0,8.89210411586259
NUTF2/ctrl,12.0,8.96513758492319
NUTF2/ctrl,12.0,8.8057654205769
NUTF2/ctrl,16.0,8.82451331668886
NUTF2/ctrl,16.0,8.86108494462107
NUTF2/ctrl,16.0,8.96086311732705
NUTF2/ctrl,16.0,8.77428883114553
NUTF2/ctrl,20.0,8.60749903270922
NUTF2/ctrl,20.0,8.8393411369296
NUTF2/ctrl,20.0,8.96171763254791
NUTF2/ctrl,20.0,8.89388461840213
NUTF2/ctrl,24.0,8.77880046509725
NUTF2/ctrl,24.0,8.89962717100861
NUTF2/ctrl,24.0,8.87690590725797
NUTF2/ctrl,24.0,8.90491995900427
NUTF2/ctrl,28.0,8.80919717457469
NUTF2/ctrl,28.0,8.88103929532222
NUTF2/ctrl,28.0,8.82312386394179
NUTF2/ctrl,28.0,8.96019858844989
NUTF2/ctrl,32.0,8.83935065533703
NUTF2/ctrl,32.0,8.95392126994343
NUTF2/ctrl,32.0,8.66489351994489
NUTF2/ctrl,32.0,8.97405194933989
NUTF2/ctrl,36.0,8.82319295525168
NUTF2/ctrl,36.0,8.86618402734331
NUTF2/ctrl,36.0,8.59471699963009
NUTF2/ctrl,36.0,8.83789750487582
NUTF2/nlrp3,4.0,8.83579889385036
NUTF2/nlrp3,4.0,8.79598545749745
NUTF2/nlrp3,4.0,8.82572666173424
NUTF2/nlrp3,4.0,8.94653659642016
NUTF2/nlrp3,8.0,8.71364723045105
NUTF2/nlrp3,8.0,8.89336393921332
NUTF2/nlrp3,8.0,8.90887066999215
NUTF2/nlrp3,8.0,8.76850815229276
NUTF2/nlrp3,12.0,8.81335991377677
NUTF2/nlrp3,12.0,8.888403572505
NUTF2/nlrp3,12.0,8.94428884423799
NUTF2/nlrp3,12.0,8.89119156190365
NUTF2/nlrp3,16.0,8.80116096900144
NUTF2/nlrp3,16.0,8.88186661078146
NUTF2/nlrp3,16.0,8.92560114205466
NUTF2/nlrp3,16.0,9.0004775077929
NUTF2/nlrp3,20.0,8.80099452443038
NUTF2/nlrp3,20.0,8.72728727502911
NUTF2/nlrp3,20.0,8.83493183191018
NUTF2/nlrp3,20.0,9.02294763850391
NUTF2/nlrp3,24.0,8.80557414035849
NUTF2/nlrp3,24.0,8.87390382274707
NUTF2/nlrp3,24.0,8.82450364246784
NUTF2/nlrp3,24.0,8.96977773159801
NUTF2/nlrp3,28.0,8.8219176907202
NUTF2/nlrp3,28.0,8.89897232625989
NUTF2/nlrp3,28.0,8.75814032715285
NUTF2/nlrp3,28.0,8.99959963268961
NUTF2/nlrp3,32.0,8.83379493769058
NUTF2/nlrp3,32.0,8.93278636852444
NUTF2/nlrp3,32.0,8.80989365159265
NUTF2/nlrp3,32.0,8.83778074455223
NUTF2/nlrp3,36.0,8.83258124864643
NUTF2/nlrp3,36.0,8.87800351954684
NUTF2/nlrp3,36.0,8.77223940525601
NUTF2/nlrp3,36.0,8.97367614048477
RAB14/ctrl,4.0,8.6652129567401
RAB14/ctrl,4.0,8.70182108252605
RAB14/ctrl,4.0,8.6864116764837
RAB14/ctrl,4.0,8.6971972936095
RAB14/ctrl,8.0,8.63808448363797
RAB14/ctrl,8.0,8.73051756921324
RAB14/ctrl,8.0,8.69398633866196
RAB14/ctrl,8.0,8.71304790340527
RAB14/ctrl,12.0,8.75873478217174
RAB14/ctrl,12.0,8.71971907055784
RAB14/ctrl,12.0,8.72540498952313
RAB14/ctrl,12.0,8.66164291039321
RAB14/ctrl,16.0,8.70556091204397
RAB14/ctrl,16.0,8.71829172358471
RAB14/ctrl,16.0,8.62180564188564
RAB14/ctrl,16.0,8.70071936444141
RAB14/ctrl,20.0,8.71935072951464
RAB14/ctrl,20.0,8.68222669259157
RAB14/ctrl,20.0,8.5887957168355
RAB14/ctrl,20.0,8.57587039114263
RAB14/ctrl,24.0,8.67048377013418
RAB14/ctrl,24.0,8.66404386092957
RAB14/ctrl,24.0,8.52144133773114
RAB14/ctrl,24.0,8.48126850171161
RAB14/ctrl,28.0,8.69903345186215
RAB14/ctrl,28.0,8.65238643786051
RAB14/ctrl,28.0,8.70684442427749
RAB14/ctrl,28.0,8.43796333717585
RAB14/ctrl,32.0,8.65913474428549
RAB14/ctrl,32.0,8.67199990331977
RAB14/ctrl,32.0,8.67438140649964
RAB14/ctrl,32.0,8.61374796714359
RAB14/ctrl,36.0,8.65749235096614
RAB14/ctrl,36.0,8.70457845591963
RAB14/ctrl,36.0,8.64569757488301
RAB14/ctrl,36.0,8.59773799143337
RAB14/nlrp3,4.0,8.69581701583741
RAB14/nlrp3,4.0,8.70761960621557
RAB14/nlrp3,4.0,8.73121504672328
RAB14/nlrp3,4.0,8.72216087870411
RAB14/nlrp3,8.0,8.75106510579411
RAB14/nlrp3,8.0,8.72104520127311
RAB14/nlrp3,8.0,8.75350141687812
RAB14/nlrp3,8.0,8.70714838039338
RAB14/nlrp3,12.0,8.72508644443761
RAB14/nlrp3,12.0,8.7145049664143
RAB14/nlrp3,12.0,8.7092519534979
RAB14/nlrp3,12.0,8.76468618633184
RAB14/nlrp3,16.0,8.70744843395679
RAB14/nlrp3,16.0,8.69950402486001
RAB14/nlrp3,16.0,8.6625306098016
RAB14/nlrp3,16.0,8.63727593696817
RAB14/nlrp3,20.0,8.75313059404151
RAB14/nlrp3,20.0,8.74349346818858
RAB14/nlrp3,20.0,8.73129762344155
RAB14/nlrp3,20.0,8.64701812202561
RAB14/nlrp3,24.0,8.6953483171038
RAB14/nlrp3,24.0,8.72492827552631
RAB14/nlrp3,24.0,8.72230268042574
RAB14/nlrp3,24.0,8.59796247880649
RAB14/nlrp3,28.0,8.70372094084666
RAB14/nlrp3,28.0,8.7206753628875
RAB14/nlrp3,28.0,8.76603326258044
RAB14/nlrp3,28.0,8.64472238055189
RAB14/nlrp3,32.0,8.68975299513239
RAB14/nlrp3,32.0,8.70118549074556
RAB14/nlrp3,32.0,8.42331181941486
RAB14/nlrp3,32.0,8.61871297061397
RAB14/nlrp3,36.0,8.66796057517999
RAB14/nlrp3,36.0,8.70151047651474
RAB14/nlrp3,36.0,8.66674926687916
RAB14/nlrp3,36.0,8.33025171068503
OR4D9/ctrl,4.0,6.81220220211804
OR4D9/ctrl,4.0,6.63155516952365
OR4D9/ctrl,4.0,7.04398799715271
OR4D9/ctrl,4.0,6.55473137667597
OR4D9/ctrl,8.0,6.19571150959339
OR4D9/ctrl,8.0,7.11794386474303
OR4D9/ctrl,8.0,6.73699843943128
OR4D9/ctrl,8.0,6.85651881984733
OR4D9/ctrl,12.0,6.86090042798522
OR4D9/ctrl,12.0,7.04916660226166
OR4D9/ctrl,12.0,6.81185238319237
OR4D9/ctrl,12.0,6.32754569194603
OR4D9/ctrl,16.0,6.32585520799027
OR4D9/ctrl,16.0,7.04111520080039
OR4D9/ctrl,16.0,6.8805123388842
OR4D9/ctrl,16.0,5.83149288111271
OR4D9/ctrl,20.0,6.91232150230324
OR4D9/ctrl,20.0,7.01147164833857
OR4D9/ctrl,20.0,6.69844905979453
OR4D9/ctrl,20.0,6.33648715157476
OR4D9/ctrl,24.0,6.61593343668286
OR4D9/ctrl,24.0,7.05900616400751
OR4D9/ctrl,24.0,6.65870342539276
OR4D9/ctrl,24.0,6.5503995903555
OR4D9/ctrl,28.0,6.87214111589786
OR4D9/ctrl,28.0,6.9734772276875
OR4D9/ctrl,28.0,6.78509710473501
OR4D9/ctrl,28.0,5.93215858389592
OR4D9/ctrl,32.0,6.77669617286932
OR4D9/ctrl,32.0,7.21122130405009
OR4D9/ctrl,32.0,6.16397104428564
OR4D9/ctrl,32.0,6.20948793731418
OR4D9/ctrl,36.0,6.93863468792223
OR4D9/ctrl,36.0,6.8398882650033
OR4D9/ctrl,36.0,6.64691232731541
OR4D9/ctrl,36.0,6.77472661730943
OR4D9/nlrp3,4.0,7.01381105991966
OR4D9/nlrp3,4.0,7.21184056307302
OR4D9/nlrp3,4.0,6.87559650538436
OR4D9/nlrp3,4.0,5.98127347241688
OR4D9/nlrp3,8.0,7.10523323801075
OR4D9/nlrp3,8.0,6.89810598041563
OR4D9/nlrp3,8.0,7.05285505106248
OR4D9/nlrp3,8.0,6.29204064332429
OR4D9/nlrp3,12.0,6.7652391135534
OR4D9/nlrp3,12.0,7.12032690533031
OR4D9/nlrp3,12.0,6.70149674801146
OR4D9/nlrp3,12.0,6.44934461896978
OR4D9/nlrp3,16.0,6.91322790120586
OR4D9/nlrp3,16.0,6.77087188568064
OR4D9/nlrp3,16.0,6.43010651333681
OR4D9/nlrp3,16.0,6.85141509462039
OR4D9/nlrp3,20.0,5.95013498750524
OR4D9/nlrp3,20.0,7.06507567061873
OR4D9/nlrp3,20.0,6.71385907498025
OR4D9/nlrp3,20.0,6.44942331820612
OR4D9/nlrp3,24.0,6.98465254311522
OR4D9/nlrp3,24.0,6.9655448603823
OR4D9/nlrp3,24.0,6.45082409071449
OR4D9/nlrp3,24.0,6.66881962175661
OR4D9/nlrp3,28.0,7.02135847551732
OR4D9/nlrp3,28.0,6.96428315973821
OR4D9/nlrp3,28.0,6.763182922439
OR4D9/nlrp3,28.0,6.60362269946466
OR4D9/nlrp3,32.0,6.9779357634579
OR4D9/nlrp3,32.0,6.94408224576076
OR4D9/nlrp3,32.0,6.31118785029713
OR4D9/nlrp3,32.0,6.37347309479342
OR4D9/nlrp3,36.0,6.18521482335778
OR4D9/nlrp3,36.0,7.04762418785504
OR4D9/nlrp3,36.0,6.92094504579502
OR4D9/nlrp3,36.0,6.60095635081991
ZNF593/ctrl,4.0,6.50002147055228
ZNF593/ctrl,4.0,6.03886803242406
ZNF593/ctrl,4.0,6.28518270914779
ZNF593/ctrl,4.0,6.36005011111003
ZNF593/ctrl,8.0,6.64907693195947
ZNF593/ctrl,8.0,6.03357171210442
ZNF593/ctrl,8.0,6.29407297860101
ZNF593/ctrl,8.0,6.71386553766141
ZNF593/ctrl,12.0,6.53786378104703
ZNF593/ctrl,12.0,6.20051288617407
ZNF593/ctrl,12.0,6.38703156365045
ZNF593/ctrl,12.0,6.49254905544551
ZNF593/ctrl,16.0,6.89574383823255
ZNF593/ctrl,16.0,6.18423305090161
ZNF593/ctrl,16.0,6.17527836808436
ZNF593/ctrl,16.0,6.3423360106848
ZNF593/ctrl,20.0,6.70480318447398
ZNF593/ctrl,20.0,5.99129608895499
ZNF593/ctrl,20.0,6.16598878622038
ZNF593/ctrl,20.0,6.28964334741813
ZNF593/ctrl,24.0,6.77174199168277
ZNF593/ctrl,24.0,6.44196850589357
ZNF593/ctrl,24.0,6.42261823383837
ZNF593/ctrl,28.0,6.93987348243002
ZNF593/ctrl,28.0,6.42394853449158
ZNF593/ctrl,28.0,6.65725841259688
ZNF593/ctrl,28.0,5.90865548621533
ZNF593/ctrl,32.0,6.82228566306914
ZNF593/ctrl,32.0,6.34746896732002
ZNF593/ctrl,32.0,6.51620182401951
ZNF593/ctrl,36.0,7.07608569969195
ZNF593/ctrl,36.0,6.43048479618526
ZNF593/ctrl,36.0,6.58766719670291
ZNF593/ctrl,36.0,6.22304271957844
ZNF593/nlrp3,4.0,6.69633235768971
ZNF593/nlrp3,4.0,6.29419410062369
ZNF593/nlrp3,4.0,5.76973465952241
ZNF593/nlrp3,4.0,6.18425947626671
ZNF593/nlrp3,8.0,6.64151793435709
ZNF593/nlrp3,8.0,6.39988389682936
ZNF593/nlrp3,8.0,5.85273183580068
ZNF593/nlrp3,8.0,6.70488339232323
ZNF593/nlrp3,12.0,6.98748317031845
ZNF593/nlrp3,12.0,6.22674086694662
ZNF593/nlrp3,12.0,6.30628753281869
ZNF593/nlrp3,12.0,6.43535200332541
ZNF593/nlrp3,16.0,6.80703110304682
ZNF593/nlrp3,16.0,6.44490534556605
ZNF593/nlrp3,16.0,6.4025827274554
ZNF593/nlrp3,16.0,5.97728589023514
ZNF593/nlrp3,20.0,6.81402279682848
ZNF593/nlrp3,20.0,6.62427580316219
ZNF593/nlrp3,20.0,6.48599710177182
ZNF593/nlrp3,20.0,6.09217445143591
ZNF593/nlrp3,24.0,6.79484613965259
ZNF593/nlrp3,24.0,6.26470451401679
ZNF593/nlrp3,24.0,6.66577445753421
ZNF593/nlrp3,24.0,6.33600298420452
ZNF593/nlrp3,28.0,6.7472213447013
ZNF593/nlrp3,28.0,6.41578138575102
ZNF593/nlrp3,28.0,6.64182497386515
ZNF593/nlrp3,28.0,6.16317270943784
ZNF593/nlrp3,32.0,7.07585603985888
ZNF593/nlrp3,32.0,6.34742135394393
ZNF593/nlrp3,32.0,6.44594932244005
ZNF593/nlrp3,32.0,5.55331734770429
ZNF593/nlrp3,36.0,6.27926896260451
ZNF593/nlrp3,36.0,6.3145956335944
ZNF593/nlrp3,36.0,6.49349499582427
ZNF593/nlrp3,36.0,6.01482326332458
SHANK1/ctrl,4.0,6.18004526216809
SHANK1/ctrl,4.0,5.69133350438176
SHANK1/ctrl,4.0,6.17826970847148
SHANK1/ctrl,4.0,5.6013906623101
SHANK1/ctrl,8.0,5.9155591704193
SHANK1/ctrl,8.0,6.65029712714407
SHANK1/ctrl,8.0,6.24419916351384
SHANK1/ctrl,12.0,6.56238447308195
SHANK1/ctrl,12.0,5.608807271188
SHANK1/ctrl,12.0,6.28156442786885
SHANK1/ctrl,16.0,5.94171908903796
SHANK1/ctrl,16.0,5.88966467700556
SHANK1/ctrl,16.0,6.22440122632384
SHANK1/ctrl,20.0,6.00022056557789
SHANK1/ctrl,20.0,6.14649052025437
SHANK1/ctrl,24.0,5.91845707839463
SHANK1/ctrl,24.0,5.83359138276725
SHANK1/ctrl,24.0,6.31876536385037
SHANK1/ctrl,28.0,5.19202075689274
SHANK1/ctrl,28.0,5.60470329862938
SHANK1/ctrl,32.0,6.43473859699314
SHANK1/ctrl,32.0,4.71852659988218
SHANK1/ctrl,32.0,6.5725082221082
SHANK1/ctrl,32.0,6.36428020384911
SHANK1/ctrl,36.0,6.04492332228039
SHANK1/ctrl,36.0,5.92369673411344
SHANK1/nlrp3,4.0,5.71217643319424
SHANK1/nlrp3,4.0,5.57635402174321
SHANK1/nlrp3,4.0,6.42323177962303
SHANK1/nlrp3,4.0,5.84560029024027
SHANK1/nlrp3,8.0,5.36130277477577
SHANK1/nlrp3,8.0,5.60343128041721
SHANK1/nlrp3,8.0,6.14246924632144
SHANK1/nlrp3,8.0,5.43155513326166
SHANK1/nlrp3,12.0,5.62206370411517
SHANK1/nlrp3,12.0,6.30488952482746
SHANK1/nlrp3,12.0,6.63825517404995
SHANK1/nlrp3,12.0,5.71765053498084
SHANK1/nlrp3,16.0,6.28127273168524
SHANK1/nlrp3,16.0,5.58290725661609
SHANK1/nlrp3,16.0,5.58517524217856
SHANK1/nlrp3,16.0,5.52404283016574
SHANK1/nlrp3,20.0,6.30102326404734
SHANK1/nlrp3,20.0,5.8134462096147
SHANK1/nlrp3,20.0,6.16136470757468
SHANK1/nlrp3,24.0,5.79181762125081
SHANK1/nlrp3,24.0,6.75127094163446
SHANK1/nlrp3,24.0,5.56059520730137
SHANK1/nlrp3,24.0,6.12125576444782
SHANK1/nlrp3,28.0,6.08549607900412
SHANK1/nlrp3,28.0,4.91350655979242
SHANK1/nlrp3,28.0,5.90414945791121
SHANK1/nlrp3,28.0,6.24180065773029
SHANK1/nlrp3,32.0,6.35322107284103
SHANK1/nlrp3,32.0,5.80614400748285
SHANK1/nlrp3,36.0,5.60028117469496
SHANK1/nlrp3,36.0,6.1358174374524
SHANK1/nlrp3,36.0,5.64851125575375
MST4/ctrl,4.0,6.76036826862753
MST4/ctrl,4.0,6.95364455703474
MST4/ctrl,4.0,6.89623484485311
MST4/ctrl,4.0,7.05639177612573
MST4/ctrl,8.0,6.94256002541897
MST4/ctrl,8.0,6.89942825697803
MST4/ctrl,8.0,7.00506582988734
MST4/ctrl,8.0,7.12233340048447
MST4/ctrl,12.0,7.01653591263489
MST4/ctrl,12.0,6.92403901339905
MST4/ctrl,12.0,6.94595012889462
MST4/ctrl,12.0,6.92624960883086
MST4/ctrl,16.0,6.9085374527507
MST4/ctrl,16.0,7.06487493635421
MST4/ctrl,16.0,7.01955103221009
MST4/ctrl,16.0,6.7140785005386
MST4/ctrl,20.0,7.04023334952154
